393	27.000000
394	8.000000
395	18.000000
396	29.000000
397	12.000000
398	22.000000
399	0.000000
400	23.000000
401	10.000000
402	3.000000
403	5.000000
404	20.000000
405	7.000000
406	21.000000
407	28.000000
408	5.000000
409	15.000000
410	6.000000
411	29.000000
412	20.000000
413	9.000000
414	29.000000
415	4.000000
416	13.000000
417	28.000000
418	9.000000
419	16.000000
420	13.000000
421	2.000000
422	26.000000
423	18.000000
424	23.000000
425	28.000000
426	15.000000
427	22.000000
428	17.000000
429	4.000000
430	23.000000
431	27.000000
432	5.000000
433	14.000000
434	10.000000
435	18.000000
436	29.000000
437	26.000000
438	10.000000
439	3.000000
440	5.000000
441	25.000000
442	24.000000
443	22.000000
444	13.000000
445	12.000000
446	3.000000
447	4.000000
448	0.000000
449	20.000000
450	19.000000
451	6.000000
452	1.000000
453	21.000000
454	1.000000
455	3.000000
456	26.000000
457	14.000000
458	2.000000
459	17.000000
460	22.000000
461	26.000000
462	7.000000
463	2.000000
464	5.000000
465	24.000000
466	26.000000
467	25.000000
468	13.000000
469	21.000000
470	2.000000
471	8.000000
472	3.000000
473	13.000000
474	26.000000
475	9.000000
476	9.000000
477	25.000000
478	23.000000
479	29.000000
480	17.000000
481	21.000000
482	27.000000
483	6.000000
484	21.000000
485	22.000000
486	15.000000
487	22.000000
488	11.000000
489	23.000000
490	27.000000
491	13.000000
492	15.000000
493	2.000000
494	27.000000
495	28.000000
496	29.000000
497	23.000000
498	22.000000
499	16.000000
